"COUNTRY","Country","SERIES","Series","PERIOD","Pay period","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,3.00907585745695,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,3.22468636385266,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,3.43201819341041,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,4.477849718447,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,4.66556252557764,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,4.62547747354774,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,4.5954791418048,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,4.52206449578183,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,4.63790660654566,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,4.68217278038869,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,4.82270998077242,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,4.95354708067306,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,5.04485756519048,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,5.10927308160418,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,5.32632384955995,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,6.57744746800605,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,6.38684181779846,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,6.26851515195493,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,6.8608666949672,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,7.02914375809717,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2021","2021","USD","US Dollar","0","Units",,,7.14452503166023,,
"TUR","Türkiye","PPP","In 2022 constant prices at 2022 USD PPPs","H","Hourly","2022","2022","USD","US Dollar","0","Units",,,8.81243086987132,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1960","1960","USD","US Dollar","0","Units",,,16785.2014652402,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1961","1961","USD","US Dollar","0","Units",,,16488.7818388942,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1962","1962","USD","US Dollar","0","Units",,,16529.8682720259,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1963","1963","USD","US Dollar","0","Units",,,16210.7588641248,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1964","1964","USD","US Dollar","0","Units",,,16698.9762511902,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1965","1965","USD","US Dollar","0","Units",,,16150.272881017,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1966","1966","USD","US Dollar","0","Units",,,15717.1889844156,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1967","1967","USD","US Dollar","0","Units",,,15216.2266199057,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1968","1968","USD","US Dollar","0","Units",,,15406.7433119833,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1969","1969","USD","US Dollar","0","Units",,,16245.6223397812,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1970","1970","USD","US Dollar","0","Units",,,15251.6446638316,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1971","1971","USD","US Dollar","0","Units",,,14347.8536342307,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1972","1972","USD","US Dollar","0","Units",,,13417.6344181857,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1973","1973","USD","US Dollar","0","Units",,,20674.3212140044,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1974","1974","USD","US Dollar","0","Units",,,20013.0513057988,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1975","1975","USD","US Dollar","0","Units",,,19786.8019259637,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1976","1976","USD","US Dollar","0","Units",,,18738.6877815026,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1977","1977","USD","US Dollar","0","Units",,,17366.4517116176,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1978","1978","USD","US Dollar","0","Units",,,17761.1113103404,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1979","1979","USD","US Dollar","0","Units",,,16324.2988057262,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1980","1980","USD","US Dollar","0","Units",,,14493.141004166,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1981","1981","USD","US Dollar","0","Units",,,12916.9553711615,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1982","1982","USD","US Dollar","0","Units",,,11355.7055611432,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1983","1983","USD","US Dollar","0","Units",,,10579.0868949644,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1984","1984","USD","US Dollar","0","Units",,,9964.17283263812,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1985","1985","USD","US Dollar","0","Units",,,12514.8043011143,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1986","1986","USD","US Dollar","0","Units",,,15400.9272642807,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1987","1987","USD","US Dollar","0","Units",,,16110.1857027703,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1988","1988","USD","US Dollar","0","Units",,,16440.8078279425,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1989","1989","USD","US Dollar","0","Units",,,16095.2897129249,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1990","1990","USD","US Dollar","0","Units",,,15607.9055657341,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1991","1991","USD","US Dollar","0","Units",,,15664.5033903581,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1992","1992","USD","US Dollar","0","Units",,,15507.1743141139,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1993","1993","USD","US Dollar","0","Units",,,15309.950071203,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1994","1994","USD","US Dollar","0","Units",,,15047.3177786964,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1995","1995","USD","US Dollar","0","Units",,,14730.4208292144,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1996","1996","USD","US Dollar","0","Units",,,14697.2874684952,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1997","1997","USD","US Dollar","0","Units",,,15775.4053298545,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1998","1998","USD","US Dollar","0","Units",,,15813.9916575446,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1999","1999","USD","US Dollar","0","Units",,,15832.0823905278,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2000","2000","USD","US Dollar","0","Units",,,16425.7250096808,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,16481.452959918,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,16602.8141807566,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,17238.7643284224,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,17835.3818039435,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,18315.8202046399,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,19010.3714605342,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,20274.0012233089,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,20942.4141752295,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,21485.1207695862,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,21532.0020880074,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,21106.1430693898,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,21591.0302008115,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,21847.6498939785,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,22272.5777575239,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,22993.684314792,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,23627.1060258259,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,23964.6330519801,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,24436.7871734324,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2019","2019","USD","US Dollar","0","Units",,,25291.4557841169,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2020","2020","USD","US Dollar","0","Units",,,27165.4259946441,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2021","2021","USD","US Dollar","0","Units",,,27716.168487344,,
"NZL","New Zealand","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2022","2022","USD","US Dollar","0","Units",,,27041.3202719764,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1994","1994","USD","US Dollar","0","Units",,,1743.73804725536,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1995","1995","USD","US Dollar","0","Units",,,1690.25464951271,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1996","1996","USD","US Dollar","0","Units",,,2010.47786181181,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1997","1997","USD","US Dollar","0","Units",,,2223.57793800145,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1998","1998","USD","US Dollar","0","Units",,,1980.68234469325,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1999","1999","USD","US Dollar","0","Units",,,2539.67052289159,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2000","2000","USD","US Dollar","0","Units",,,2182.99129985775,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2001","2001","USD","US Dollar","0","Units",,,1882.60899436066,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2002","2002","USD","US Dollar","0","Units",,,2017.50432364035,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2003","2003","USD","US Dollar","0","Units",,,2147.22015189884,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2004","2004","USD","US Dollar","0","Units",,,2801.53793213711,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2005","2005","USD","US Dollar","0","Units",,,2918.97924495251,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2006","2006","USD","US Dollar","0","Units",,,2893.90028946393,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2007","2007","USD","US Dollar","0","Units",,,2875.13202577422,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2008","2008","USD","US Dollar","0","Units",,,2829.20062375319,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2009","2009","USD","US Dollar","0","Units",,,2901.676496739,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2010","2010","USD","US Dollar","0","Units",,,2929.37134425051,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2011","2011","USD","US Dollar","0","Units",,,3017.29754153431,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2012","2012","USD","US Dollar","0","Units",,,3099.15493321773,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2013","2013","USD","US Dollar","0","Units",,,3156.28275171587,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2014","2014","USD","US Dollar","0","Units",,,3196.58390606407,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2015","2015","USD","US Dollar","0","Units",,,3332.38032574348,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2016","2016","USD","US Dollar","0","Units",,,4115.13778641258,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2017","2017","USD","US Dollar","0","Units",,,3995.88658489584,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2018","2018","USD","US Dollar","0","Units",,,3921.85626597327,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2019","2019","USD","US Dollar","0","Units",,,4292.48516959827,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2020","2020","USD","US Dollar","0","Units",,,4397.73867077963,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","2021","2021","USD","US Dollar","0","Units",,,4469.92622392898,,
